"sample_id","Effect","Compound","Dose","SampleType","Well","Arachidonic Acid","2'-deoxycytidine","Thymidine","Thymidine.D4","Lactate","Citrulline-D4","Lactate.D3"
"Praziquantel_30_media_h10","Non","Praziquantel",30,"media","h10",241949.4375,656.345031738281,3782.17236328125,69434.15625,2374.26123046875,11107.740234375,2107.53271484375
"Praziquantel_30_cells_f10","Non","Praziquantel",30,"cells","f10",273457.25,4523.08056640625,19903.970703125,60521.83984375,3446.1455078125,9213.8603515625,2147.85546875
"Praziquantel_100_cells_e11","Non","Praziquantel",100,"cells","e11",317306.21875,4765.8310546875,40206.46875,63097.24609375,4767.099609375,11280.34765625,2814.34838867188
"Praziquantel_0.03_media_h4","Non","Praziquantel",0.03,"media","h4",252706.28125,843.168579101562,4120.251953125,65353.2578125,2359.40234375,10871.12109375,2154.22778320312
"Praziquantel_30_cells_e10","Non","Praziquantel",30,"cells","e10",296350.09375,4559.42626953125,20883.90234375,63557.0859375,4137.05322265625,11140.0888671875,2303.36840820312
"Praziquantel_100_cells_f11","Non","Praziquantel",100,"cells","f11",360532.8125,4555.64208984375,48623.26953125,66237.3359375,3962.49169921875,11774.09375,2049.72021484375
"Praziquantel_100_media_h11","Non","Praziquantel",100,"media","h11",250679.1875,595.464111328125,4031.78149414062,68761.6953125,3015.240234375,11984.068359375,2110.103515625
"Praziquantel_10_cells_g9","Non","Praziquantel",10,"cells","g9",246964.546875,4524.349609375,16492.23828125,61600.8359375,3016.57983398438,9697.1650390625,2444.21166992188
"Praziquantel_10_media_h9","Non","Praziquantel",10,"media","h9",242628.1875,411.773712158203,4406.21533203125,67984.5703125,2687.21411132812,10160.6796875,2493.392578125
"Praziquantel_0.3_cells_g6","Non","Praziquantel",0.3,"cells","g6",267715.53125,4219.912109375,15398.267578125,61947.51953125,4016.173828125,9791.61328125,2010.82238769531
"Praziquantel_100_cells_g11","Non","Praziquantel",100,"cells","g11",325485.125,4971.634765625,28623.005859375,65733.125,3668.34399414062,12516.8603515625,2396.2041015625
"Praziquantel_0.03_cells_g4","Non","Praziquantel",0.03,"cells","g4",278913.71875,5087.38525390625,14988.5283203125,64226.84765625,3988.8876953125,10445.9560546875,2017.66528320312
"Praziquantel_1_media_h7","Non","Praziquantel",1,"media","h7",245197.953125,570.319213867188,4356.17333984375,66565.6640625,2733.80908203125,10521.59765625,2279.91967773438
"Praziquantel_3_cells_e8","Non","Praziquantel",3,"cells","e8",259844.4375,5359.3642578125,17228.32421875,62980.26953125,3606.49243164062,10207.3349609375,2332.7265625
"Praziquantel_0.1_media_h5","Non","Praziquantel",0.1,"media","h5",246209.921875,584.247314453125,4509.1796875,67198.7734375,2309.98974609375,12068.380859375,2604.19799804688
"Praziquantel_0.1_cells_g5","Non","Praziquantel",0.1,"cells","g5",276464.5625,5650.7421875,16423.248046875,59425.21484375,3757.61376953125,9809.2578125,2282.28515625
"Praziquantel_0.3_cells_f6","Non","Praziquantel",0.3,"cells","f6",267578.625,4986.8720703125,16209.021484375,63537.66015625,3649.54223632812,11054.28515625,2128.0556640625
"Praziquantel_3_media_h8","Non","Praziquantel",3,"media","h8",249329.484375,725.966613769531,3833.29296875,70865.7265625,2557.18359375,11292.4111328125,2145.1201171875
"Praziquantel_10_cells_f9","Non","Praziquantel",10,"cells","f9",247284.015625,5162.5986328125,14804.470703125,60636.4921875,3209.82983398438,9376.2685546875,2487.875
"Praziquantel_0.3_media_h6","Non","Praziquantel",0.3,"media","h6",232282.65625,516.866149902344,3695.03662109375,64924.859375,3455.46459960938,10348.2998046875,2150.11157226562
"Praziquantel_0.1_cells_f5","Non","Praziquantel",0.1,"cells","f5",275820.15625,4509.1650390625,15912.708984375,62960.328125,4309.896484375,10174.65625,2455.73095703125
"Praziquantel_0.03_cells_e4","Non","Praziquantel",0.03,"cells","e4",257991.015625,4612.611328125,16758.302734375,64180.6015625,3433.25659179688,11217.029296875,2084.99194335938
"Praziquantel_1_cells_g7","Non","Praziquantel",1,"cells","g7",287605.25,4538.8212890625,16769.708984375,67130.9765625,3763.62475585938,11467.8583984375,2260.31005859375
"Praziquantel_1_cells_f7","Non","Praziquantel",1,"cells","f7",279305.6875,4892.66259765625,17049.0703125,67286,4381.70703125,10834.14453125,2210.17358398438
"Sunitinib_3_cells_f8","Cardiotoxic","Sunitinib",3,"cells","f8",142941.890625,6030.31494140625,24406.330078125,65228.37109375,86727.2890625,35183.88671875,12572.423828125
"Sunitinib_30_cells_g10","Cardiotoxic","Sunitinib",30,"cells","g10",420035.875,666.408325195312,5144.37158203125,72072.546875,13874.357421875,24468.923828125,9888.7333984375
"Sunitinib_100_cells_e11","Cardiotoxic","Sunitinib",100,"cells","e11",307561.65625,552.923767089844,4753.81103515625,67540.4453125,20137.69921875,38378.17578125,10161.033203125
"Sunitinib_3_cells_e8","Cardiotoxic","Sunitinib",3,"cells","e8",149445.5625,6045.734375,25114.4296875,63086.9140625,87080.046875,32157.099609375,13224.158203125
"Sunitinib_10_media_h9","Cardiotoxic","Sunitinib",10,"media","h9",342981.9375,752.916870117188,4216.0078125,72254.546875,12731.6845703125,24774.927734375,9140.435546875
"Sunitinib_30_cells_f10","Cardiotoxic","Sunitinib",30,"cells","f10",399877.3125,721.714721679688,4904.630859375,64886.97265625,13706.7509765625,34750.3046875,10428.8056640625
"Sunitinib_30_media_h10","Cardiotoxic","Sunitinib",30,"media","h10",323462.25,577.414855957031,5736.0009765625,68629,12647.318359375,31296.626953125,9791.3876953125
"Sunitinib_10_cells_g9","Cardiotoxic","Sunitinib",10,"cells","g9",367423.625,2225.27587890625,11084.71875,68744.6015625,76125.234375,31956.87890625,12824.1083984375
"Sunitinib_100_cells_f11","Cardiotoxic","Sunitinib",100,"cells","f11",344045.84375,656.951538085938,3722.56567382812,66455.8203125,15015.1796875,36400.34375,11252.6875
"Sunitinib_10_cells_e9","Cardiotoxic","Sunitinib",10,"cells","e9",351721.625,1411.240234375,10018.0791015625,63229.64453125,89009.2578125,34323.6328125,11723.91015625
"Sunitinib_3_media_h8","Cardiotoxic","Sunitinib",3,"media","h8",293833.5625,557.114501953125,3385.56762695312,67844.25,13329.56640625,34171.3671875,9502.021484375
"Sunitinib_1_media_h7","Cardiotoxic","Sunitinib",1,"media","h7",333410.46875,880.945068359375,4554.37353515625,76653.4921875,11140.1943359375,25009.171875,8945.5888671875
"Sunitinib_0.03_cells_g4","Cardiotoxic","Sunitinib",0.03,"cells","g4",255798.9375,4443.0283203125,19303.322265625,67069.1640625,14537.3291015625,23349.078125,8484.802734375
"Sunitinib_0.3_cells_e6","Cardiotoxic","Sunitinib",0.3,"cells","e6",303873.6875,5142.291015625,19868.95703125,69923.5625,18716.513671875,22869.888671875,9205.349609375
"Sunitinib_0.3_cells_g6","Cardiotoxic","Sunitinib",0.3,"cells","g6",300749.09375,5497.3251953125,20522.181640625,69552.859375,16031.5263671875,22812.5625,7350.72021484375
"Sunitinib_0.3_media_h6","Cardiotoxic","Sunitinib",0.3,"media","h6",287764.625,877.772888183594,4823.435546875,76813.3515625,10881.91015625,24478.33203125,9915.4892578125
"Sunitinib_0.1_cells_g5","Cardiotoxic","Sunitinib",0.1,"cells","g5",256394.03125,4811.1298828125,19584.572265625,68428.65625,14961.171875,21154.541015625,7945.91455078125
"Sunitinib_0.1_cells_e5","Cardiotoxic","Sunitinib",0.1,"cells","e5",274012.15625,4782.1396484375,18964.41015625,69371.9921875,14802.6201171875,21803.873046875,8174.51123046875
"Sunitinib_1_cells_g7","Cardiotoxic","Sunitinib",1,"cells","g7",241581.859375,8828.900390625,28036.63671875,62962.140625,31452.4765625,34584.890625,10883.494140625
"Sunitinib_1_cells_e7","Cardiotoxic","Sunitinib",1,"cells","e7",244882.921875,8551.4296875,19276.68359375,64343.484375,38359.3203125,34965.58203125,11513.931640625
"Sunitinib_0.1_media_h5","Cardiotoxic","Sunitinib",0.1,"media","h5",292055,822.807739257812,4341.16552734375,67129.8984375,12430.5849609375,31962.830078125,8327.9091796875
"Sunitinib_0.03_media_h4","Cardiotoxic","Sunitinib",0.03,"media","h4",283326.28125,786.238952636719,4200.099609375,74117.09375,10263.9296875,22584.65625,9093.5048828125
"Sunitinib_0.03_cells_e4","Cardiotoxic","Sunitinib",0.03,"cells","e4",313198.875,5539.75390625,16441.859375,70117.859375,14874.6748046875,22960.75,8514.5771484375
"Sunitinib_100_cells_g11","Cardiotoxic","Sunitinib",100,"cells","g11",375937.28125,782.064392089844,4217.4921875,78396.1953125,13394.4267578125,25732.630859375,10316.55078125
"Sunitinib_100_media_h11","Cardiotoxic","Sunitinib",100,"media","h11",283120.5,662.234436035156,3543.36010742188,71808.890625,12550.580078125,35093.2578125,10854.62890625
"Tartaric Acid_0.1_cells_c5","Non","Tartaric Acid",0.1,"cells","c5",241882.5625,8300.482421875,21425.41015625,61148.43359375,11275.16796875,32551.61328125,8428.4599609375
"Tartaric Acid_0.3_media_a6","Non","Tartaric Acid",0.3,"media","a6",212993.03125,896.117553710938,3679.3857421875,69120.234375,9834.919921875,32567.6953125,8224.548828125
"Tartaric Acid_30_cells_c10","Non","Tartaric Acid",30,"cells","c10",269081.03125,9057.7568359375,22800.0546875,66472.21875,12919.3544921875,39878.3125,9879.701171875
"Tartaric Acid_0.03_cells_d4","Non","Tartaric Acid",0.03,"cells","d4",234810,8030.37646484375,24682.130859375,63347.9921875,11441.7490234375,32527.052734375,7634.5078125
"Tartaric Acid_30_media_a10","Non","Tartaric Acid",30,"media","a10",282380,909.214294433594,4151.15185546875,75306.296875,13411.1025390625,39979.078125,9733.3642578125
"Tartaric Acid_0.03_cells_c4","Non","Tartaric Acid",0.03,"cells","c4",248906.4375,8008.32763671875,25531.8125,61577.375,12490.859375,33195.4140625,8419.9365234375
"Tartaric Acid_100_cells_c11","Non","Tartaric Acid",100,"cells","c11",258454.171875,7196.5029296875,21136.798828125,62847.63671875,12663.947265625,36130.3203125,9735.6015625
"Tartaric Acid_30_cells_b10","Non","Tartaric Acid",30,"cells","b10",224665.34375,6702.38232421875,21898.359375,62094.57421875,9725.708984375,35372.3828125,7549.1767578125
"Tartaric Acid_0.3_cells_d6","Non","Tartaric Acid",0.3,"cells","d6",242990.96875,7587.34130859375,27516.17578125,60729.53125,12819.197265625,33745.734375,8849.9208984375
"Tartaric Acid_0.1_cells_b5","Non","Tartaric Acid",0.1,"cells","b5",218859.90625,8077.37841796875,16700.412109375,56915.953125,8898.2939453125,33464.03515625,7117.07958984375
"Tartaric Acid_100_media_a11","Non","Tartaric Acid",100,"media","a11",273615.5625,1105.71350097656,4336.2978515625,72687,13590.4619140625,40742.21484375,8891.99609375
"Tartaric Acid_30_cells_d10","Non","Tartaric Acid",30,"cells","d10",278058.59375,10033.2646484375,28386.39453125,65629.734375,14100.1015625,37315.39453125,9206.4990234375
"Tartaric Acid_0.1_cells_d5","Non","Tartaric Acid",0.1,"cells","d5",230470.765625,10567.21875,24625.228515625,64346.71875,11566.1474609375,32850.9375,8055.53955078125
"Tartaric Acid_0.3_cells_c6","Non","Tartaric Acid",0.3,"cells","c6",220983.40625,7966.3251953125,24333.556640625,65518.28515625,10007.564453125,34651.296875,7357.212890625
"Tartaric Acid_0.3_cells_b6","Non","Tartaric Acid",0.3,"cells","b6",226486.5,11116.1845703125,25935.81640625,61059.34375,10405.09375,34411.4140625,7564.3193359375
"Tartaric Acid_10_media_a9","Non","Tartaric Acid",10,"media","a9",257367.640625,772.893676757812,3824.447265625,72250.9765625,10788.80859375,34574.1171875,7617.3447265625
"Tartaric Acid_10_cells_b9","Non","Tartaric Acid",10,"cells","b9",247051.65625,7756.7802734375,19668.34375,66359.6875,11813.09765625,36363.0546875,9389.12109375
"Tartaric Acid_0.03_media_a4","Non","Tartaric Acid",0.03,"media","a4",240314.125,622.216735839844,3313.09741210938,67132.53125,10325.701171875,34823.76953125,8165.10595703125
"Tartaric Acid_0.1_media_a5","Non","Tartaric Acid",0.1,"media","a5",231361.296875,975.913940429688,3807.2568359375,67297.734375,12593.369140625,35913.37109375,8055.33251953125
"Tartaric Acid_1_cells_b7","Non","Tartaric Acid",1,"cells","b7",230468.953125,7288.85546875,26455.486328125,60842.0703125,10709.4326171875,33849.34765625,8244.4228515625
"Tartaric Acid_100_cells_d11","Non","Tartaric Acid",100,"cells","d11",226940.609375,9292.1728515625,23794.359375,57299.48828125,9807.345703125,29965.916015625,6969.71484375
"Tartaric Acid_1_media_a7","Non","Tartaric Acid",1,"media","a7",208165.640625,806.69921875,3457.81298828125,65935.2421875,10120.6103515625,31932.927734375,7876.9169921875
"Tartaric Acid_3_media_a8","Non","Tartaric Acid",3,"media","a8",215001.09375,870.232727050781,4124.15234375,67060.1875,10592.0107421875,34408.0625,7812.39404296875
"Tartaric Acid_1_cells_d7","Non","Tartaric Acid",1,"cells","d7",224839.703125,9156.919921875,21618.392578125,63066.29296875,12575.4912109375,34812.4609375,9677.0517578125
"Tartaric Acid_3_cells_b8","Non","Tartaric Acid",3,"cells","b8",271494.375,7160.93408203125,25871.970703125,64690.3125,10902.578125,37799.640625,9764.2431640625
"Tartaric Acid_3_cells_c8","Non","Tartaric Acid",3,"cells","c8",245775.9375,9387.85546875,24301.978515625,66155.375,13585.4853515625,38038.33984375,9820.279296875
"Tartaric Acid_10_cells_c9","Non","Tartaric Acid",10,"cells","c9",263632.84375,6985.69384765625,26822.482421875,67063.3125,14559.201171875,36607.15625,10070.486328125
"Tartaric Acid_100_cells_b11","Non","Tartaric Acid",100,"cells","b11",250701.625,7832.4306640625,23049.142578125,66582.609375,12086.7998046875,35586.22265625,9386.2265625
"Tartaric Acid_10_cells_d9","Non","Tartaric Acid",10,"cells","d9",241682.703125,7905.87060546875,16308.015625,63574.03125,11488.9951171875,33584.25390625,8046.53271484375
"Tartaric Acid_3_cells_d8","Non","Tartaric Acid",3,"cells","d8",282132.96875,10823.1767578125,21517.10546875,65560.984375,11633.9541015625,35405.4921875,9381.0400390625
"Tartaric Acid_1_cells_c7","Non","Tartaric Acid",1,"cells","c7",234705.625,9700.822265625,25048.955078125,67176.515625,11550.30078125,34538.6328125,7798.4775390625
"Tegaserod_0.3_cells_g6","Cardiotoxic","Tegaserod",0.3,"cells","g6",301057.4375,17929.9375,21721.265625,88513.484375,31135.306640625,63333.96484375,13576.02734375
"Tegaserod_0.3_cells_f6","Cardiotoxic","Tegaserod",0.3,"cells","f6",283741.3125,16285.8115234375,21889.283203125,95544.890625,33803.28125,59703.42578125,12829.0439453125
"Tegaserod_10_cells_g9","Cardiotoxic","Tegaserod",10,"cells","g9",758114.625,962.470031738281,5744.548828125,87025.0859375,23279.509765625,61525.3046875,12341.099609375
"Tegaserod_1_cells_f7","Cardiotoxic","Tegaserod",1,"cells","f7",272803.03125,13925.19921875,22773.037109375,87070.8203125,76248.0390625,59781.9921875,14836.423828125
"Tegaserod_1_cells_g7","Cardiotoxic","Tegaserod",1,"cells","g7",268069.8125,18931.3203125,22623.412109375,82782.46875,78126.4609375,62016.3125,14797.6845703125
"Tegaserod_10_media_h9","Cardiotoxic","Tegaserod",10,"media","h9",289439.75,997.652160644531,4716.93701171875,90835.2265625,20604.701171875,61913.36328125,13076.8017578125
"Tegaserod_3_media_h8","Cardiotoxic","Tegaserod",3,"media","h8",337337.96875,830.696594238281,5838.27197265625,91729.265625,22274.904296875,58581.046875,14144.1064453125
"Tegaserod_3_cells_e8","Cardiotoxic","Tegaserod",3,"cells","e8",248199.953125,10591.2626953125,25637.388671875,83098.484375,188679.390625,60591.20703125,18129.625
"Tegaserod_1_cells_e7","Cardiotoxic","Tegaserod",1,"cells","e7",283955.25,21750.294921875,24952.654296875,79277.9609375,85479.03125,60968.640625,14664.0615234375
"Tegaserod_0.03_cells_e4","Cardiotoxic","Tegaserod",0.03,"cells","e4",338572.375,16954.625,21411.599609375,85235.4375,22457.416015625,60397.22265625,13154.751953125
"Tegaserod_0.1_cells_e5","Cardiotoxic","Tegaserod",0.1,"cells","e5",289080.9375,17767.4609375,21366.1328125,82317.84375,26952.595703125,55210.88671875,12173.4306640625
"Tegaserod_0.03_media_h4","Cardiotoxic","Tegaserod",0.03,"media","h4",320770.625,869.176086425781,5305.0224609375,90977.6796875,20127.4140625,60058.1875,12799.6845703125
"Tegaserod_0.3_media_h6","Cardiotoxic","Tegaserod",0.3,"media","h6",295796.625,909.306762695312,5337.51953125,90850.6640625,22615.408203125,61941.25,13261.705078125
"Tegaserod_10_cells_f9","Cardiotoxic","Tegaserod",10,"cells","f9",735739.5,1123.77661132812,5919.73681640625,92798.6875,24828.8359375,62663.7109375,14952.3837890625
"Tegaserod_10_cells_e9","Cardiotoxic","Tegaserod",10,"cells","e9",865852.375,1139.88024902344,5803.84716796875,81478.0546875,30266.900390625,65405.9296875,14583.251953125
"Tegaserod_100_cells_e11","Cardiotoxic","Tegaserod",100,"cells","e11",192533.640625,965.104858398438,4401.33447265625,78246.765625,23540.91796875,60648.78125,13679.8828125
"Tegaserod_1_media_h7","Cardiotoxic","Tegaserod",1,"media","h7",331538.1875,807.491638183594,5163.529296875,87852.09375,18532.72265625,62470.546875,13833.5224609375
"Tegaserod_100_cells_g11","Cardiotoxic","Tegaserod",100,"cells","g11",188503.5,750.836364746094,4770.43359375,82993.6171875,20169.892578125,58670.2890625,12250.814453125
"Tegaserod_30_cells_f10","Cardiotoxic","Tegaserod",30,"cells","f10",282720.1875,889.533996582031,4874.9130859375,86661.0546875,23899.001953125,61855.83203125,13385.005859375
"Tegaserod_30_media_h10","Cardiotoxic","Tegaserod",30,"media","h10",226239.6875,1082.22509765625,5354.62451171875,85738.28125,18567.265625,61000.97265625,12230.369140625
"Tegaserod_3_cells_g8","Cardiotoxic","Tegaserod",3,"cells","g8",214505.359375,10586.4951171875,23726.27734375,85590.4140625,175833.84375,58118.109375,16327.888671875
"Tegaserod_30_cells_g10","Cardiotoxic","Tegaserod",30,"cells","g10",274821.15625,1068.53063964844,5040.607421875,89018.28125,19422.5546875,58729.91015625,12744.326171875
"Tegaserod_0.1_media_h5","Cardiotoxic","Tegaserod",0.1,"media","h5",313831.5625,1268.79321289062,5758.5693359375,88179.96875,20496.576171875,59906.70703125,12596.24609375
"Tegaserod_100_media_h11","Cardiotoxic","Tegaserod",100,"media","h11",175923.609375,1083.28625488281,4066.06372070312,83449.171875,18128.958984375,57446.27734375,11518.201171875
"Tegaserod_0.03_cells_g4","Cardiotoxic","Tegaserod",0.03,"cells","g4",341617.625,16963.9296875,21049.884765625,83662.03125,21863.09375,55877.27734375,12060.4736328125
"Tegaserod_30_cells_e10","Cardiotoxic","Tegaserod",30,"cells","e10",289725,808.044738769531,4735.86328125,78030.5078125,22989.392578125,64601.671875,14607.8720703125
"Tegaserod_100_cells_f11","Cardiotoxic","Tegaserod",100,"cells","f11",252044.328125,685.554504394531,5085.046875,90419.1875,25161.962890625,64097.98046875,13505.84765625
"Tegaserod_0.1_cells_f5","Cardiotoxic","Tegaserod",0.1,"cells","f5",292695.96875,16467.291015625,21669.25,86154.2109375,26037.87109375,57872.546875,11871.8994140625
"Tegaserod_0.1_cells_g5","Cardiotoxic","Tegaserod",0.1,"cells","g5",318732.25,15930.9609375,21154.501953125,83392.390625,22878.068359375,56940.6328125,10383.4296875
